image_id,source,quality_label,quality_label_es,fruit_type,product_type,size_label_manual,relative_path,file_name,width,height,aspect_ratio,is_square,requires_crop,mode,file_size_kb,blur_score,brightness_mean,brightness_std,skin_tone_ratio,border_std,foreground_ratio_border,image_hash,exists,valid_image,validated_width,validated_height,image_mode,validation_error,object_area_ratio,bbox_width_ratio,bbox_height_ratio,bbox_area_ratio,diameter_px_normalized_base,normalized_diameter,estimated_diameter_px_original,estimated_distance_cm,estimated_diameter_cm,skin_noise_ratio,fruit_color_ratio,segmentation_confidence,blur_score,touches_border,needs_review,review_reason
img_9a1cf7d4675c,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad17.jpg,guava_bad17.jpg,960,1280,0.75,False,True,RGB,190.559,344.678101,139.166138,53.063622,0.626709,55.88189,0.713114,9a1cf7d4675c71313a96cd906516de8f,True,True,960,1280,RGB,,0.006971571180555556,0.13020833333333334,0.09895833333333333,0.012885199652777778,21.89018236938705,0.11401136650722421,145.934549129247,100.0,13.164898628724595,0.4009331597222222,1.0,0.5819074517486684,1831.790093268877,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_10788e4e1225,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad17_aug_4.jpg,guava_bad17_aug_4.jpg,960,1280,0.75,False,True,RGB,393.549,460.696625,125.036842,78.590714,0.537923,97.913502,0.930501,10788e4e1225b13a9014edde0bb3dd05,True,True,960,1280,RGB,,0.006429036458333333,0.11979166666666667,0.109375,0.013102213541666666,20.46702941344743,0.10659911152837204,136.4468627563162,100.0,12.309005147256105,0.3238932291666667,1.0,0.5682034248209411,2483.1699286095886,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_6a6346e228cc,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad17_aug_7.jpg,guava_bad17_aug_7.jpg,960,1280,0.75,False,True,RGB,366.442,389.424835,108.252563,72.359619,0.481486,78.266508,0.923055,6a6346e228cca2f6cc4434daca8d339a,True,True,960,1280,RGB,,0.0048828125,0.10416666666666667,0.08854166666666667,0.009223090277777778,17.812457809454433,0.09277321775757517,118.74971872969623,100.0,10.71252844918476,0.3081868489583333,1.0,0.5747847947769947,2252.2580115677397,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_dab900c6eb6f,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad18.jpg,guava_bad18.jpg,960,1280,0.75,False,True,RGB,166.001,306.726807,129.325623,55.246143,0.567281,61.962302,0.798991,dab900c6eb6f121e3ea4203453309f42,True,True,960,1280,RGB,,0.007161458333333333,0.13020833333333334,0.08854166666666667,0.011528862847222222,22.000296119627578,0.1145848756230603,146.66864079751718,100.0,13.23112175720673,0.3566080729166667,0.9962121212121212,0.5895364749588821,1661.3660832040105,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_045202865569,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad19.jpg,guava_bad19.jpg,960,1280,0.75,False,True,RGB,222.229,408.107117,141.331833,52.042252,0.660807,60.491847,0.887492,045202865569e3958e5ebe87701aef1b,True,True,960,1280,RGB,,0.004286024305555556,0.10416666666666667,0.06770833333333333,0.007052951388888889,17.382577789091297,0.09053425931818383,115.8838519272753,100.0,10.453995797647362,0.4277886284722222,1.0,0.583485615660142,2128.5209117436116,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_49d34f8b20f9,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad19_aug_6.jpg,guava_bad19_aug_6.jpg,960,1280,0.75,False,True,RGB,376.831,327.941956,93.783485,64.288605,0.598043,57.828826,0.936422,49d34f8b20f92f10aabcd4a8e059d885,True,True,960,1280,RGB,,0.006130642361111111,0.09375,0.125,0.01171875,20.833466300757784,0.10850763698311346,138.88977533838522,100.0,12.529382684266148,0.4021809895833333,0.9690265486725663,0.5534631789110883,2250.570601497903,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_4454d026c121,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad19_aug_8.jpg,guava_bad19_aug_8.jpg,960,1280,0.75,False,True,RGB,437.86,397.030457,120.252174,67.695473,0.564148,82.877098,0.930216,4454d026c1218dcbc0c7528f5422d855,True,True,960,1280,RGB,,0.004421657986111111,0.09895833333333333,0.09375,0.00927734375,16.932781368582926,0.08819156962803608,112.88520912388618,100.0,10.18348529300045,0.362060546875,1.0,0.5691902796499405,2280.617456788634,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_a97faef63caf,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad21.jpg,guava_bad21.jpg,960,1280,0.75,False,True,RGB,203.918,394.688843,125.036644,53.066059,0.703796,51.669988,0.740946,a97faef63caf044bcc3b818efe191ddd,True,True,960,1280,RGB,,0.004611545138888889,0.078125,0.13020833333333334,0.010172526041666666,20.370518962098664,0.10609645292759722,135.80345974732444,100.0,12.250963131562541,0.5154622395833334,1.0,0.539388660096233,2028.7262445967879,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_16dac845f74c,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad21_aug_3.jpg,guava_bad21_aug_3.jpg,960,1280,0.75,False,True,RGB,338.68,371.594421,80.760399,73.031143,0.455322,40.51852,0.589722,16dac845f74cc4564eb97dd8aac24d22,True,True,960,1280,RGB,,0.007351345486111111,0.06770833333333333,0.2708333333333333,0.018337673611111112,36.958959451762155,0.1924945804779279,246.3930630117477,100.0,22.22735957129515,0.3321940104166667,0.8892988929889298,0.4579130117424282,2604.933278577563,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_8b4f1b934cda,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad21_aug_4.jpg,guava_bad21_aug_4.jpg,960,1280,0.75,False,True,RGB,389.128,381.992737,98.338562,68.223831,0.564311,69.386117,0.952311,8b4f1b934cda012c6f5f824198e79294,True,True,960,1280,RGB,,0.004177517361111111,0.057291666666666664,0.11979166666666667,0.006863064236111111,18.951267745665632,0.09870451950867516,126.3417849711042,100.0,11.397416181713254,0.41943359375,1.0,0.5718035734875784,2565.533211872901,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_4b3315e10092,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad24_aug_0.jpg,guava_bad24_aug_0.jpg,960,1280,0.75,False,True,RGB,356.216,396.599365,87.015999,78.378059,0.434387,52.320481,0.973145,4b3315e1009296e9d84d57caa3d8310a,True,True,960,1280,RGB,,0.006320529513888889,0.13541666666666666,0.08854166666666667,0.011990017361111112,22.05078220694317,0.11484782399449567,147.00521471295446,100.0,13.261484419812966,0.2789171006944444,0.9785407725321889,0.5539821860627511,2456.0875571451074,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_7299105f8338,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad24_aug_1.jpg,guava_bad24_aug_1.jpg,960,1280,0.75,False,True,RGB,394.365,298.712189,130.221741,56.035931,0.529195,62.907295,0.938334,7299105f8338cbb9cc6689913ab777d0,True,True,960,1280,RGB,,0.004177517361111111,0.140625,0.06770833333333333,0.009521484375,21.151267745665635,0.11016285284200851,141.0084516377709,100.0,12.720510548606148,0.3216145833333333,0.8246753246753247,0.455785653955943,1854.7142182073476,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_33c2bff3b16c,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad26_aug_8.jpg,guava_bad26_aug_8.jpg,960,1280,0.75,False,True,RGB,339.97,407.836914,95.155434,74.592232,0.489278,42.016333,0.673136,33c2bff3b16cadf6f2abf7395001956b,True,True,960,1280,RGB,,0.007297092013888889,0.15625,0.14583333333333334,0.022786458333333332,24.828057462613124,0.12931279928444336,165.5203830840875,100.0,14.931755895307484,0.3172743055555556,0.8327137546468402,0.45517785264523364,2671.2102593249747,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_f58caf60fbfc,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad26_aug_9.jpg,guava_bad26_aug_9.jpg,960,1280,0.75,False,True,RGB,356.528,372.842163,100.804405,72.543633,0.539673,73.361696,0.913778,f58caf60fbfcc26182deecdb02814de4,True,True,960,1280,RGB,,0.007405598958333333,0.10416666666666667,0.10416666666666667,0.010850694444444444,19.38974762026973,0.10098826885557151,129.26498413513153,100.0,11.661120841751702,0.3643663194444444,0.9267399267399268,0.579257104944046,2491.6329465081662,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_fefbf114ec1d,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad2_aug_2.jpg,guava_bad2_aug_2.jpg,960,1280,0.75,False,True,RGB,288.695,323.396729,79.784332,74.120834,0.40861,77.323034,0.91982,fefbf114ec1d0e2a9787a35457246d48,True,True,960,1280,RGB,,0.006184895833333333,0.09375,0.11458333333333333,0.0107421875,19.76716830260185,0.1029540015760513,131.78112201734567,100.0,11.888104104816474,0.2615831163194444,0.8903508771929824,0.5319426585964305,1963.1291927643765,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_46eeada0f91a,own,bad,mala,guava,guava,,data/raw/propias/Bad_Quality_Fruits/Guava_Bad/guava_bad9_aug_4.jpg,guava_bad9_aug_4.jpg,960,1280,0.75,False,True,RGB,334.858,355.778015,167.557083,68.465759,0.57841,63.86134,0.925903,46eeada0f91a0ef1a9b82ee763674da1,True,True,960,1280,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.3285861545138889,0.0,0.0,1935.9672219127783,1,True,no_detectamos_fruta
img_67f7f5cf167e,own,bad,mala,lime,lime,,data/raw/propias/Bad_Quality_Fruits/Lime_Bad/20260602_070456_aug_008.jpg,20260602_070456_aug_008.jpg,2992,2992,1.0,True,False,RGB,2135.63,36.97821,196.0354,34.654388,0.096146,9.182716,0.26709,67f7f5cf167e4ecaecd073e8c82ca319,True,True,2992,2992,RGB,,0.005154079861111111,0.09895833333333333,0.06770833333333333,0.006700303819444444,17.44913505253938,0.09088091173197593,271.91568790207197,100.0,10.494023770530983,0.09657118055555555,0.968421052631579,0.6008821608823314,202.38149982028537,0,True,fruta_muy_pequena_o_lejana
img_32b95d9c597c,own,bad,mala,lime,lime,,data/raw/propias/Bad_Quality_Fruits/Lime_Bad/20260602_070532_aug_001.jpg,20260602_070532_aug_001.jpg,2992,2992,1.0,True,False,RGB,1615.979,23.565233,183.24881,25.424973,0.072464,8.582355,0.143356,32b95d9c597c646e9f4983136f1306f3,True,True,2992,2992,RGB,,0.006700303819444444,0.13020833333333334,0.06770833333333333,0.008816189236111112,21.730241783855362,0.11317834262424668,338.6296011317461,100.0,13.068709316108903,0.061469184027777776,1.0,0.5987284379561211,138.89490607638416,0,True,fruta_muy_pequena_o_lejana
img_207bb8efb2be,own,bad,mala,lime,lime,,data/raw/propias/Bad_Quality_Fruits/Lime_Bad/20260602_070532_aug_004.jpg,20260602_070532_aug_004.jpg,2992,2992,1.0,True,False,RGB,1361.511,14.376257,162.594315,19.210882,0.044861,7.263165,0.093933,207bb8efb2beda79e7b514edf292ec50,True,True,2992,2992,RGB,,0.005995008680555556,0.10416666666666667,0.09895833333333333,0.010308159722222222,18.54855302198775,0.09660704698951954,289.04828459264246,100.0,11.155220917002785,0.03610568576388889,1.0,0.5934750062559684,80.04862850610121,0,True,fruta_muy_pequena_o_lejana
img_02662b2df8a5,own,bad,mala,lime,lime,,data/raw/propias/Bad_Quality_Fruits/Lime_Bad/20260602_070532_aug_008.jpg,20260602_070532_aug_008.jpg,2992,2992,1.0,True,False,RGB,1753.685,28.235676,194.824265,26.214468,0.072311,8.665257,0.143677,02662b2df8a5bb4f4e0de633b35b1d68,True,True,2992,2992,RGB,,0.005533854166666667,0.11458333333333333,0.07291666666666667,0.008355034722222222,19.352415155864257,0.100793828936793,301.5751361788847,100.0,11.638668853862105,0.06342230902777778,1.0,0.5976049992672611,173.33457606515765,0,True,fruta_muy_pequena_o_lejana
img_1842c1f311a9,own,bad,mala,lime,lime,,data/raw/propias/Bad_Quality_Fruits/Lime_Bad/20260602_070534_aug_001.jpg,20260602_070534_aug_001.jpg,2992,2992,1.0,True,False,RGB,1932.881,37.280075,193.647766,32.526474,0.071381,10.947145,0.251984,1842c1f311a9c5ea6cd4eedaa60975e9,True,True,2992,2992,RGB,,0.007948133680555556,0.10416666666666667,0.11979166666666667,0.012478298611111112,21.34163306220408,0.11115433886564625,332.5737818860136,100.0,12.834997493135148,0.075927734375,0.8805460750853242,0.5411714521658801,218.13884629070023,0,True,fruta_muy_pequena_o_lejana
img_b09cad7be94f,own,bad,mala,lime,lime,,data/raw/propias/Bad_Quality_Fruits/Lime_Bad/20260602_070534_aug_003.jpg,20260602_070534_aug_003.jpg,2992,2992,1.0,True,False,RGB,1811.309,30.023441,199.52388,30.008457,0.057358,12.900333,0.252045,b09cad7be94ff0ef9db4da52a2857fbd,True,True,2992,2992,RGB,,0.007080078125,0.10416666666666667,0.109375,0.011393229166666666,19.753285502657775,0.10288169532634257,307.82203241641696,100.0,11.879754898269788,0.06106228298611111,0.8352490421455939,0.5163624976190297,157.05449649360446,0,True,fruta_muy_pequena_o_lejana
img_468566be0dcf,own,bad,mala,lime,lime,,data/raw/propias/Bad_Quality_Fruits/Lime_Bad/20260602_070534_aug_005.jpg,20260602_070534_aug_005.jpg,2992,2992,1.0,True,False,RGB,1499.353,20.364994,179.193771,23.478472,0.043381,6.284708,0.234085,468566be0dcf1f373adfc8b110f57b8e,True,True,2992,2992,RGB,,0.006293402777777778,0.09895833333333333,0.10416666666666667,0.010308159722222222,18.73413174258481,0.09757360282596256,291.94021965528,100.0,11.266829171474221,0.046440972222222224,0.8405172413793104,0.5314146181039445,106.55189511511061,0,True,fruta_muy_pequena_o_lejana
img_8e151d59fdbe,own,bad,mala,lime,lime,,data/raw/propias/Bad_Quality_Fruits/Lime_Bad/20260602_070534_aug_006.jpg,20260602_070534_aug_006.jpg,2992,2992,1.0,True,False,RGB,2024.405,40.406109,204.7005,34.218987,0.067062,12.677524,0.291168,8e151d59fdbe3f97d8397cead466418c,True,True,2992,2992,RGB,,0.007161458333333333,0.078125,0.13541666666666666,0.010579427083333334,22.550296119627575,0.11744945895639362,351.4087811975297,100.0,13.561895348929951,0.0641818576388889,1.0,0.598722645283789,232.84032683828733,0,True,fruta_muy_pequena_o_lejana
img_45a4c374f3b6,own,bad,mala,lime,lime,,data/raw/propias/Bad_Quality_Fruits/Lime_Bad/20260602_070534_aug_008.jpg,20260602_070534_aug_008.jpg,2992,2992,1.0,True,False,RGB,1811.972,30.701756,201.012024,31.522152,0.067215,13.385154,0.207611,45a4c374f3b684b72f4f1de1fd288331,True,True,2992,2992,RGB,,0.004937065972222222,0.07291666666666667,0.109375,0.007975260416666666,18.400200246796764,0.09583437628539981,286.73645384591623,100.0,11.066000589199092,0.07210286458333333,0.9175824175824175,0.5557394382447981,165.6931597031193,0,True,fruta_muy_pequena_o_lejana
img_fe9e595e299a,own,bad,mala,lime,lime,,data/raw/propias/Bad_Quality_Fruits/Lime_Bad/20260602_070538_aug_006.jpg,20260602_070538_aug_006.jpg,2992,2992,1.0,True,False,RGB,1571.658,20.512516,161.711334,21.135271,0.096695,16.726408,0.487518,fe9e595e299a5c09930a4b5c6bf505ae,True,True,2992,2992,RGB,,0.004665798611111111,0.078125,0.125,0.009765625,19.85934931829873,0.10343411103280588,309.4748602101552,100.0,11.943542369636022,0.049858940972222224,0.9767441860465116,0.5493476582808284,119.89152807585987,0,True,fruta_muy_pequena_o_lejana
img_2c7de01931d5,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/foto_0.jpeg,foto_0.jpeg,1036,1280,0.809375,False,True,RGB,221.51,181.107056,102.581276,50.426044,0.48647,17.876017,0.367716,2c7de01931d5a43ff1c10ce125f3a218,True,True,1036,1280,RGB,,0.005588107638888889,0.11458333333333333,0.08333333333333333,0.009548611111111112,19.38787950014456,0.10097853906325292,129.25253000096373,100.0,11.659997342108841,0.4658745659722222,1.0,0.5781243906410003,1421.1744324888712,0,True,posible_mano_visible;fruta_muy_pequena_o_lejana
img_f83276494c36,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.36.53 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.36.53 PM.png,284,288,0.986111,False,True,RGB,103.628,75.607864,189.190384,55.262959,0.156017,33.623141,0.644128,f83276494c36470fb8b13a3dfb9714ee,True,True,284,288,RGB,,0.005452473958333333,0.078125,0.08854166666666667,0.006917317708333333,16.548891065267135,0.086192140964933,24.823336597900703,100.0,9.952611157626846,0.0925021701388889,0.8208955223880597,0.547607108410217,306.3363655673133,0,True,fruta_muy_pequena_o_lejana
img_5576131899a6,own,bad,mala,orange,orange,,data/raw/propias/Bad_Quality_Fruits/Orange_Bad/vertical_flip_Screen Shot 2018-06-12 at 11.37.41 PM.png,vertical_flip_Screen Shot 2018-06-12 at 11.37.41 PM.png,332,328,1.012195,False,True,RGB,125.69,78.258034,193.975418,49.346619,0.342237,4.147149,0.674114,5576131899a68e1e08f0b41116ad9603,True,True,332,328,RGB,,0.005126953125,0.13541666666666666,0.07291666666666667,0.009874131944444444,21.280691976865654,0.11083693737950862,36.79786320999686,100.0,12.7983471264426,0.10847981770833333,0.9259259259259259,0.5231385601163409,291.1823971595293,0,True,fruta_muy_pequena_o_lejana
img_f33903b9dbcd,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_101441_1.jpg,IMG_20230813_101441_1.jpg,3120,3120,1.0,True,False,RGB,803.274,225.32428,106.556137,45.822769,0.526962,54.110847,0.874954,f33903b9dbcd5912a2b55093d915f542,True,True,3120,3120,RGB,,0.006293402777777778,0.06770833333333333,0.14583333333333334,0.009874131944444444,23.134131742584813,0.12049026949262924,375.92964081700325,100.0,13.91301790526001,0.2873263888888889,0.9870689655172413,0.33066114195868906,1018.099563068078,1,True,posible_mano_visible;fruta_muy_pequena_o_lejana;objeto_toca_borde
img_38d5df8533c2,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_101444.jpg,IMG_20230813_101444.jpg,3120,3120,1.0,True,False,RGB,836.627,245.324982,95.392792,40.986835,0.504562,47.907191,0.850616,38d5df8533c2c7eac347ff9098b24802,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.23963758680555555,0.0,0.0,1104.7291343116465,1,True,no_detectamos_fruta
img_83f421233dd3,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_101446_1.jpg,IMG_20230813_101446_1.jpg,3120,3120,1.0,True,False,RGB,839.889,312.29126,102.866287,47.659302,0.503693,58.899443,0.907318,83f421233dd30423b5c16d1fb6cc3675,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.2497016059027778,0.0,0.0,1338.7800115413136,1,True,no_detectamos_fruta
img_459d98f6efeb,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_101454.jpg,IMG_20230813_101454.jpg,3120,3120,1.0,True,False,RGB,954.854,312.384277,106.20311,49.44651,0.477615,48.546472,0.899414,459d98f6efeb8a5501452fe46a9545fb,True,True,3120,3120,RGB,,0.0,0.0,0.0,0.0,,,,100.0,,0.2876519097222222,0.0,0.0,1509.7353396827793,1,True,no_detectamos_fruta
img_26dbc662c159,own,bad,mala,pomegranate,pomegranate,,data/raw/propias/Bad_Quality_Fruits/Pomegranate_Bad/IMG_20230813_101812_1.jpg,IMG_20230813_101812_1.jpg,3120,3120,1.0,True,False,RGB,986.344,274.675964,104.932648,46.795742,0.511246,50.653194,0.909149,26dbc662c1596f2ef26c0c721677cfe5,True,True,3120,3120,RGB,,0.0048828125,0.08854166666666667,0.06770833333333333,0.005995008680555556,16.162457809454434,0.08417946775757518,262.63993940363457,100.0,9.720207674015091,0.282958984375,0.9388888888888889,0.39166384689631145,1293.2297542242356,1,True,posible_mano_visible;fruta_muy_pequena_o_lejana;objeto_toca_borde
