path,file_name,folder,quality,manual_size,product,width,height,status,hash,min_side,max_side,aspect_ratio,is_duplicate,needs_review
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/IMG-20260603-WA0196.jpg,IMG-20260603-WA0196.jpg,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,3024,4032,ok,96e08dae5497f66563e83951045fe291,3024,4032,1.3333333333333333,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/IMG-20260603-WA0198.jpg,IMG-20260603-WA0198.jpg,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,3024,4032,ok,18953aae9255fdfb761c27ccff3aa2a8,3024,4032,1.3333333333333333,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/IMG-20260603-WA0200.jpg,IMG-20260603-WA0200.jpg,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,3024,4032,ok,2adfea321d35b6c8dd7fe3fc5be06ca1,3024,4032,1.3333333333333333,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/IMG-20260603-WA0202.jpg,IMG-20260603-WA0202.jpg,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,3024,4032,ok,354945558d335c21124f6c2176e27696,3024,4032,1.3333333333333333,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/IMG-20260603-WA0204.jpg,IMG-20260603-WA0204.jpg,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,3024,4032,ok,8dc4f6af61074550a08bca021470c402,3024,4032,1.3333333333333333,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/IMG-20260603-WA0206.jpg,IMG-20260603-WA0206.jpg,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,3024,4032,ok,632bf5c3be3df9bd926ff0ce03fee2dc,3024,4032,1.3333333333333333,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/IMG-20260603-WA0208.jpg,IMG-20260603-WA0208.jpg,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,3024,4032,ok,ff6bcf4804e278a1bffd72dc7ab6a144,3024,4032,1.3333333333333333,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/IMG-20260603-WA0210.jpg,IMG-20260603-WA0210.jpg,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,3024,4032,ok,aaa5bd53061c2f449116cb048ca3a8ea,3024,4032,1.3333333333333333,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.15.20 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.15.20 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,368,396,ok,44cc7da67bc21c6f0fe6f0bea35a93e8,368,396,1.076086956521739,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.15.34 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.15.34 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,330,352,ok,c00004c8c409a565b559a36bf68c3c1c,330,352,1.0666666666666667,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.15.50 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.15.50 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,504,484,ok,54450a7922798b3681f46c1d2a1197fe,484,504,1.0413223140495869,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.16.54 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.16.54 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,380,324,ok,0bc7e09c037bb0c409963d533e3a3fc6,324,380,1.1728395061728396,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.17.15 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.17.15 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,370,338,ok,3982a2313a475325ae7bd2e739eae4ea,338,370,1.0946745562130178,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.17.25 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.17.25 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,538,466,ok,103eaae82cd015a7dd264ce463e2783f,466,538,1.1545064377682404,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.18.13 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.18.13 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,290,342,ok,53ef6f0e60007a852307546ddb9690be,290,342,1.1793103448275861,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.18.57 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.18.57 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,520,492,ok,7c96f35c6f0fd65cc1b465864f2b4bba,492,520,1.056910569105691,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.19.15 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.19.15 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,484,478,ok,a27df13fbb514e40cffd623d95a0782c,478,484,1.0125523012552302,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.19.46 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.19.46 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,436,434,ok,4309099f09a1a45b885d316b229b29e7,434,436,1.0046082949308757,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.20.04 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.20.04 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,492,394,ok,a97c1ceda61a54dbf4a49b5bdea29f2d,394,492,1.248730964467005,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.20.34 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.20.34 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,512,470,ok,3d8f06da0da088184a626efbe6f5c066,470,512,1.0893617021276596,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.20.46 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.20.46 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,420,338,ok,b7db100f82a948ebff6fb61ebd23fa7e,338,420,1.242603550295858,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.20.56 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.20.56 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,442,360,ok,c2a9ed232db0f80a390244970f7796d6,360,442,1.2277777777777779,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.22.00 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.22.00 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,418,408,ok,ce83beb4dcd893384e7635acee51335f,408,418,1.0245098039215685,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.23.02 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.23.02 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,238,254,ok,ecfe90d8122139b6ffef7e7442529ae7,238,254,1.0672268907563025,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.23.24 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.23.24 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,404,392,ok,1ef642f22feb0682cb8e1b7f50d18888,392,404,1.030612244897959,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.23.40 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.23.40 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,320,318,ok,00a0b2e8beb306b05bd8fe346dab3075,318,320,1.0062893081761006,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.23.51 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.23.51 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,386,360,ok,5d274c638a505bb9a72f48b877956225,360,386,1.0722222222222222,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.24.02 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.24.02 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,336,330,ok,c6a1facd1d8c1fcd816e6690927dd8d9,330,336,1.018181818181818,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.24.35 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.24.35 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,424,404,ok,0112b9d7a06d3dd8304c35af85ac3ae1,404,424,1.0495049504950495,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.24.47 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.24.47 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,334,300,ok,5cd63d84a3c4b36386626e2800d30a9b,300,334,1.1133333333333333,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.24.59 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.24.59 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,328,324,ok,22dacc3d7a4d482f6705e8c25858c513,324,328,1.0123456790123457,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.25.16 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.25.16 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,258,252,ok,481a67e3a53c2739f7143cb2b37c8cfa,252,258,1.0238095238095237,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.33.38 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.33.38 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,310,308,ok,dc19c13d9fbc8140ab90d6b888351158,308,310,1.0064935064935066,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.33.47 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.33.47 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,400,338,ok,6de7680a2ec1f23ca98d7a2e7acffa91,338,400,1.183431952662722,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.34.36 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.34.36 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,384,390,ok,429e25d21511bebfb8c8996d0c5623e3,384,390,1.015625,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.34.49 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.34.49 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,286,270,ok,6c3a529bfb9debc80db9145038e58d71,270,286,1.0592592592592593,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.35.10 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.35.10 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,362,318,ok,4b18fd5ceff43c70044ffe4c0b857ecf,318,362,1.1383647798742138,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.35.38 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.35.38 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,250,230,ok,578de98f14283bdf8a288fefc9d01887,230,250,1.0869565217391304,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.36.06 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.36.06 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,240,242,ok,9c521a6165620b390ccf552d60e4f83c,240,242,1.0083333333333333,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.37.11 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.37.11 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,464,396,ok,973201930b4cd96c61e97440795a2be2,396,464,1.1717171717171717,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.37.20 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.37.20 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,300,266,ok,878d114834ce6f1eaad1bd6ac6b7d1b8,266,300,1.1278195488721805,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.37.32 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.37.32 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,386,386,ok,cb3de528f0a96fcd0db875a8cc94a9ff,386,386,1.0,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.37.43 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.37.43 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,226,202,ok,8512c268649acfc443c70b157f623bbf,202,226,1.118811881188119,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.38.04 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.38.04 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,588,440,ok,39c26775b06f6f4416bf133fd292e784,440,588,1.3363636363636364,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.38.13 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.38.13 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,182,192,ok,88437878b18dd94941e4922c9674c5d7,182,192,1.054945054945055,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.38.28 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.38.28 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,200,208,ok,de956668880403cf906d13fe8822ff42,200,208,1.04,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.39.20 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.39.20 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,458,452,ok,35a5570cdcf1f6064f9047a11b630d46,452,458,1.0132743362831858,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.39.26 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.39.26 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,344,322,ok,5e75df383b3b38c6efa706fd00949632,322,344,1.0683229813664596,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.39.35 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.39.35 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,334,358,ok,3c6815458726c89f117409e33eed8a96,334,358,1.0718562874251496,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.39.44 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.39.44 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,232,202,ok,5e3568ea89150a06d70001ed6c053e03,202,232,1.1485148514851484,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.39.53 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.39.53 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,276,232,ok,5ed76b11acfe51ef0b0ac1cb01efb3d7,232,276,1.1896551724137931,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.40.13 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.40.13 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,382,408,ok,d5dc6e22a6fd27968ff4772edbfdec25,382,408,1.068062827225131,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.40.55 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.40.55 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,408,354,ok,7f6c23022026ee71969767743fb5216e,354,408,1.152542372881356,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.41.14 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.41.14 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,428,326,ok,db3de30c98fb4ae5ae7a2c14f22807e5,326,428,1.312883435582822,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.41.23 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.41.23 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,396,400,ok,c6156f0fe0a55bdcda032dba710aaf5b,396,400,1.0101010101010102,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.41.32 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.41.32 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,414,404,ok,9041950654f53b07809714a3a4474ab8,404,414,1.0247524752475248,False,False
data/raw/propias/Bad_Quality_Fruits/Apple_Bad/rotated_by_15_Screen Shot 2018-06-07 at 2.42.18 PM.png,rotated_by_15_Screen Shot 2018-06-07 at 2.42.18 PM.png,data/raw/propias/Bad_Quality_Fruits/Apple_Bad,bad,,producto,448,400,ok,02e0df45ed8e436fa7986328837e4bcd,400,448,1.12,False,False
